,0,1,2,3,4
912,9,1462765.0,1495,1495,17
913,3,1411.9,1315,1315,1
914,9,2305.44,1425,577,6
915,2,20544.7,887,577,0
916,4,10743.1,1501,577,1
917,10,13171.0,1113,273,7
918,4,397.08,773,577,0
919,3,31449.0,827,827,2
920,1,118.55,14,14,0
921,11,5799.96,1025,1025,17
922,2,225,527,577,0
923,4,11469.73,307,1347,1
924,3,163.6,10,10,0
925,3,6710.0,871,871,3
926,4,50.46,526,577,2
927,5,56803.56,1082,938,3
928,17,598406.46,1347,1347,21
929,3,3837.6,983,577,0
930,7,193455.37,544,544,4
931,5,69808.49,274,577,1
932,2,375.69,887,577,3
933,2,680.66,65,577,0
934,1,334.6,1123,1123,0
935,3,6514.2,887,577,0
936,5,58000.0,235,235,8
937,3,1048.5,1169,1169,2
938,2,25133.5,887,577,0
939,17,47500.0,1040,1224,161
940,2,53.82,1204,577,1
941,2,15.35,165,165,0
942,3,183.61,1394,1394,0
943,13,140229.5,1102,632,17
944,1,278,1062,1062,0
945,10,786215.98,373,273,65
946,16,189802.28,1347,1347,20
947,6,7860.05,544,544,2
948,4,4800.0,97,577,5
949,4,67375.0,1028,192,22
950,8,11946.02,544,544,7
951,3,1092.87,287,577,0
952,18,276000.0,1412,766,196
953,3,329.62,701,577,0
954,3,505.5,23,23,1
955,2,85464.6,887,577,0
956,2,153.2,837,577,4
957,2,3093.94,887,577,0
958,5,77.04,960,577,1
959,3,735.23,384,1347,0
960,3,55710.5,887,577,0
961,8,188761.0,470,470,9
962,10,25941.93,1082,577,4
963,13,20332.62,985,544,8
964,2,38.92,1315,1315,0
965,4,18386.02,1038,273,7
966,39,760860.0,1253,946,587
967,6,9506.2,544,544,3
968,3,4564.62,247,247,1
969,5,113692.0,888,888,5
970,3,2150.0,1557,577,0
971,6,152.89,1030,1030,1
972,2,2865.79,155,577,0
973,15,94730.88,247,247,255
974,1,14.77,575,575,0
975,5,80640.0,1412,577,4
976,1,74.5,496,496,0
977,2,3036.0,887,577,0
978,1,97.2,1130,1130,0
979,11,157843.5,208,1347,9
980,2,4000.0,544,544,0
981,4,24132.25,1314,1314,0
982,1,97.58,1343,1343,0
983,2,85629.9,887,577,0
984,11,35805.96,177,204,8
985,3,188,901,901,1
986,5,120000.0,1259,1259,5
987,1,37.46,810,810,0
988,2,76451.4,887,577,1
989,6,34166.66,827,577,1
990,8,17395.0,102,102,1
991,5,557.06,1579,1579,0
992,2,488.1,687,577,0
993,3,96748.11,476,476,1
994,1,430.45,982,982,0
995,2,3077.5,887,577,0
996,13,81225.01,544,544,15
997,1,100,1507,1507,1
998,2,1259.06,887,577,0
999,5,9920.0,1213,1213,2
1000,3,334.62,1113,577,2
1001,4,1513.68,1123,1123,0
1002,6,14645.64,533,533,6
1003,5,4242.31,169,1123,5
1004,2,314.13,1351,1351,1
1005,4,6511.8,1123,1123,3
1006,5,94498.37,1169,1169,11
1007,13,398652.8,1124,1124,18
1008,2,96019.3,887,577,1
1009,11,175000.0,51,51,93
1010,1,56.46,1464,1464,0
1011,4,31440.0,1361,577,1
1012,2,740.9,887,577,0
1013,1,118.83,1325,1325,0
1014,4,50000.0,603,779,9
1015,4,8800.0,273,273,0
1016,2,700.62,18,18,0
1017,9,57600.0,325,325,7
1018,17,33000.0,304,304,12
1019,2,2460.84,778,577,2
1020,1,45.04,1446,1446,0
1021,7,107000.0,786,786,19
1022,1,55.21,205,205,0
1023,1,63.66,1182,1182,0
1024,3,95.97,412,412,0
1025,2,19.06,82,82,0
1026,3,334.62,1348,577,1
1027,3,334.62,74,577,0
1028,10,30110.0,51,51,10
1029,3,38.05,1057,1057,0
1030,27,178699.72,1479,1123,73
1031,6,13350.23,562,562,4
1032,4,28706.68,1040,1224,2
1033,8,186675.0,768,577,9
1034,4,113142.97,1224,1224,5
1035,4,3984.2,1042,577,3
1036,9,228.71,543,543,15
1037,4,1222.18,14,577,1
1038,4,46.26,527,577,6
1039,2,155.8,1492,577,5
1040,1,459.7,1343,1343,0
1041,8,116766.48,1123,1123,6
1042,6,669.24,1242,577,7
1043,3,89.88,1159,577,8
1044,4,70.76,1585,1585,1
1045,5,25249.2,1549,1549,1
1046,3,2614.73,1472,1472,4
1047,3,35919.15,887,577,0
1048,1,2996.2,1018,1018,0
1049,7,7520.0,1248,1248,4
1050,3,369.85,99,577,0
1051,5,714.75,876,876,3
1052,3,3239.62,1347,1347,0
1053,3,57350.0,603,577,0
1054,10,46200.0,273,273,22
1055,6,26496.0,888,888,2
1056,3,5375.85,307,1347,4
1057,6,144000.0,442,557,6
1058,2,1326.86,1347,1347,1
1059,5,134.86,1138,1138,1
1060,2,82.97,370,577,6
1061,2,95,544,544,1
1062,3,272.56,387,577,5
1063,12,134400.0,813,779,560
1064,3,334.62,215,577,6
1065,2,3181.28,887,577,0
1066,5,1680.0,475,577,5
1067,13,247450.0,768,577,17
1068,6,149600.0,938,938,14
1069,7,46000.0,1368,1368,2
1070,5,20558.0,103,103,5
1071,1,4017.0,1224,1224,0
1072,3,68250.0,1533,476,0
1073,6,13110.0,1301,1301,8
1074,1,186.86,927,927,0
1075,5,455000.0,1243,700,70
1076,2,3035.1,887,577,3
1077,4,54240.0,887,577,5
1078,12,3398.4,297,115,7
1079,5,209.51,748,577,11
1080,5,99500.0,1217,615,3
1081,3,357.95,1355,1355,0
1082,8,227640.0,945,887,7
1083,4,66920.0,1182,1442,0
1084,4,24240.0,1040,1224,11
1085,1,12.16,468,468,0
1086,2,23061.7,887,577,1
1087,3,392.99,1553,577,8
1088,22,55356.0,1083,1083,28
1089,8,96448.0,304,304,7
1090,1,4278.7,1520,1520,0
1091,14,10000.0,51,51,6
1092,3,231271.2,887,577,1
1093,1,70.46,557,557,0
1094,4,72800.0,1040,1224,6
1095,2,169.15,318,318,0
1096,2,17244.36,1029,1029,0
1097,9,1656.2,120,577,97
1098,2,2466.42,887,577,0
1099,4,684.31,605,605,1
1100,3,334.62,111,577,1
1101,3,61200.0,1224,1224,1
1102,4,269.5,734,734,4
1103,5,334.62,809,577,1
1104,7,963.84,933,933,5
1105,12,49238.0,45,339,209
1106,3,397.08,963,577,0
1107,3,16195.0,1533,1123,0
1108,4,54137.5,1347,1347,3
1109,7,2628.15,1042,577,0
1110,2,226,544,544,0
1111,14,647000.0,434,434,144
1112,2,7869.28,1347,1347,1
1113,2,2929.44,1347,1347,0
1114,6,121940.13,273,273,7
1115,4,231.57,582,577,1
1116,5,117800.13,1347,1347,5
1117,18,3150000.0,603,1110,18
1118,10,189900.0,39,577,19
1119,26,156000.0,373,198,31
1120,1,39.35,1356,1356,0
1121,3,2985.0,12,12,0
1122,6,461160.0,603,577,10
1123,4,864.94,1549,1549,2
1124,1,4.56,1146,1146,0
1125,1,109.02,1130,1130,0
1126,20,103483.9,1347,1347,23
1127,1,412.35,1123,1123,0
1128,6,3728.8,1347,1347,25
1129,2,97.11,992,992,1
1130,1,9.8,1296,1296,0
1131,2,17500.0,544,544,0
1132,8,154500.0,442,557,7
1133,9,69496.52,544,544,8
1134,4,23434.6,1067,1067,6
1135,4,15423.3,1479,544,2
1136,4,26500.0,1321,273,0
1137,14,245000.0,120,577,4
1138,3,24398.0,887,577,2
1139,2,3792.48,887,577,0
1140,4,2821.0,1207,458,10
1141,8,275917.76,1123,1123,11
1142,27,1195740.0,1570,1570,457
1143,10,3379.39,922,962,7
1144,6,17298.0,1155,577,6
1145,21,716128.43,1089,1089,230
1146,9,229570.0,766,577,2
1147,4,55573.25,1571,577,3
1148,3,81642.0,1259,1259,1
1149,1,38.75,146,146,0
1150,3,15000.0,444,444,4
1151,7,9950.0,141,1123,5
1152,6,29900.0,1148,1148,5
1153,4,334.62,932,577,6
1154,8,2795.0,544,544,6
1155,4,1310.49,1114,577,1
1156,4,1060.0,544,544,1
1157,5,1274.5,973,1025,3
1158,4,978.05,876,876,2
1159,9,8000.0,827,577,9
1160,4,1021.36,1373,1373,3
1161,7,450000.0,1259,1259,10
1162,2,2772.24,1515,1515,0
1163,5,15825.0,1038,273,0
1164,4,40000.0,246,246,2
1165,1,191.12,1260,1260,0
1166,2,15049.6,15,15,0
1167,2,392.86,1353,1353,0
1168,3,669.24,929,577,3
1169,7,503.75,737,737,94
1170,5,2500.0,640,984,2
1171,3,334.62,974,577,0
1172,3,9746.87,1042,577,0
1173,1,21.86,1072,1072,0
1174,3,17939.2,1042,577,0
1175,4,25.68,1124,577,3
1176,7,2346.48,1130,1130,8
1177,2,2340.7,740,577,0
1178,13,117107.24,1123,1123,2
1179,1,134.77,1324,1324,0
1180,5,61000.0,1566,1566,4
1181,4,863.4,961,961,2
1182,3,211.49,395,395,1
1183,1,60.43,168,168,0
1184,16,5551.9,860,860,10
1185,1,1792.0,1026,1026,0
1186,3,4800.0,1067,1067,0
1187,1,56.46,167,167,0
1188,1,43.19,992,992,0
1189,11,361970.0,595,273,22
1190,3,5400.0,1224,1224,5
1191,3,231271.2,887,577,0
1192,4,58.05,1271,577,3
1193,6,34500.0,490,1039,4
1194,5,38.52,1528,577,6
1195,5,8000.0,1124,1124,1
1196,3,73590.0,1148,1148,0
1197,3,921.05,1189,577,2
1198,1,114.35,557,557,0
1199,3,2022.41,430,430,0
1200,4,133829.4,1224,1224,6
1201,1,155.52,839,839,0
1202,2,89.08,557,557,0
1203,5,7563.98,544,544,1
1204,4,5150.0,1038,577,0
1205,4,334.62,1176,577,4
1206,17,196720.0,51,51,163
1207,6,1193456.41,1215,1215,5
1208,19,385000.0,1584,1277,58
1209,8,503.01,1549,1549,2
1210,3,20.17,816,816,1
1211,3,18466.67,1233,1233,1
1212,4,245.52,1025,1025,11
1213,4,35000.0,273,273,3
1214,2,23420.4,687,577,0
1215,4,437.84,1390,1549,11
1216,19,483210.0,1347,1347,46
1217,6,23771.0,1213,1213,1
1218,6,6809.67,887,577,16
1219,8,100000.0,47,273,14
1220,7,47286.72,247,247,5
1221,1,75.58,826,826,0
1222,1,3823.2,367,367,0
1223,12,24132.0,373,1548,8
1224,2,1263.76,1062,1062,1
1225,3,25321.0,887,577,2
1226,4,8750.0,1162,577,0
1227,1,125.92,1325,1325,0
1228,2,800,1259,1259,1
1229,4,17500.0,544,544,6
1230,6,4828.75,181,181,19
1231,1,19.08,987,987,0
1232,2,7759.0,887,577,0
1233,3,10161.96,887,577,0
1234,3,80000.0,1224,1224,0
1235,3,669.24,1392,577,0
1236,2,256.4,687,577,1
1237,11,19165.71,307,1347,9
1238,2,65.02,1316,577,0
1239,1,371.21,1225,1225,0
1240,1,129.09,1426,1426,0
1241,20,1098700.0,250,250,21
1242,2,368.8,887,577,0
1243,2,75.76,1515,1515,0
1244,2,15300.0,1124,1124,0
1245,2,24.31,20,20,0
1246,8,10171.2,1211,577,6
1247,4,288.08,59,577,0
1248,2,3337.5,887,577,0
1249,3,20462.12,141,1123,0
1250,3,587.03,593,593,0
1251,4,81978.0,259,259,1
1252,4,31577.7,504,504,1
1253,28,1231214.0,603,871,27
1254,5,11460.0,887,577,1
1255,3,11168.48,198,577,1
1256,1,62.1,1343,1343,0
1257,6,117600.0,1040,1224,6
1258,1,24.05,1199,1199,0
1259,4,631.68,1415,1415,1
1260,2,299.62,65,577,0
1261,14,202720.0,54,615,209
1262,10,8203.75,1501,577,11
1263,3,87.33,1461,1461,5
1264,4,25.68,1512,577,4
1265,3,3845.4,687,577,0
1266,2,1219.93,1347,1347,0
1267,4,18019.95,208,1347,9
1268,3,370.17,968,968,1
1269,5,32380.0,1148,1148,6
1270,6,547680.0,1040,1224,23
1271,3,70088.42,476,476,0
1272,4,1258.46,1123,1123,1
1273,2,3093.94,839,577,0
1274,4,14000.0,1025,1025,4
1275,4,7541.47,1123,577,4
1276,2,16083.2,1347,1347,4
1277,6,24390.05,887,577,3
1278,3,7.74,36,577,11
1279,7,24182.8,544,544,6
1280,4,202.05,816,816,0
1281,6,127900.0,1217,1217,14
1282,2,2542.4,887,577,1
1283,3,20.29,720,720,0
1284,1,68280.0,1224,1224,0
1285,2,92000.24,1472,1472,1
1286,5,86038.46,961,577,7
1287,5,155.95,1227,577,12
1288,22,138840.0,209,925,197
1289,3,3390.3,1347,1347,0
1290,4,15000.0,813,779,9
1291,1,4537.5,476,476,0
1292,2,83514.6,887,577,1
1293,3,173453.4,887,577,1
1294,4,70.62,245,577,1
1295,6,26138.92,985,544,12
1296,2,32863.06,887,577,0
1297,3,1103.65,767,577,0
1298,4,15969.14,120,577,2
1299,4,5091.75,1123,1123,6
1300,8,16564.1,307,1347,2
1301,3,4800.0,14,14,4
1302,9,2412.48,1347,1347,0
1303,3,12000.0,1423,1423,0
1304,5,131734.38,476,476,5
1305,9,494358.42,1472,1472,21
1306,1,27.94,957,957,0
1307,3,494.56,1579,1579,3
1308,4,106553.5,208,1347,11
1309,3,334.62,1165,577,3
1310,5,100000.0,888,888,1
1311,25,655685.89,141,1123,11
1312,9,50000.0,1513,339,27
1313,2,3781.2,476,476,0
1314,1,458.43,867,867,0
1315,4,16043.55,887,577,1
1316,4,89541.52,1533,476,2
1317,2,68.72,527,577,0
1318,2,22884.5,687,577,1
1319,4,2975.39,971,971,2
1320,14,278550.0,1259,1259,15
1321,1,187.14,164,164,0
1322,7,204000.0,434,434,10
1323,1,209.02,825,825,0
1324,1,19.16,170,170,0
1325,1,18.47,160,160,0
1326,2,8085.64,938,938,0
1327,1,72.08,1264,1264,0
1328,3,286.44,844,844,3
1329,2,86277.17,887,577,0
1330,17,292300.0,209,925,290
1331,4,2292.0,1397,577,2
1332,13,71280.0,1224,577,22
1333,7,217477.0,1233,1233,1
1334,3,334.62,648,577,1
1335,1,154.65,429,429,0
1336,5,122134.47,247,247,5
1337,1,422.73,479,479,0
1338,3,13860.0,120,577,0
1339,5,66160.23,1549,1549,1
1340,3,8796.5,887,577,0
1341,5,276640.0,434,434,17
1342,5,45225.0,235,577,5
1343,2,205.48,120,577,0
1344,7,2500.0,304,304,5
1345,3,195.8,1321,1321,1
1346,5,2340.7,120,577,0
1347,3,123.92,797,577,9
1348,18,278271.61,1396,1082,415
1349,18,81420.0,1521,338,21
1350,4,38799.48,1040,1224,1
1351,2,42.43,1549,1549,0
1352,10,2513.4,1347,1347,4
1353,3,334.62,988,577,6
1354,7,50000.0,373,1307,22
1355,4,41497.0,247,247,4
1356,2,17.95,348,348,0
1357,1,131.99,521,521,0
1358,3,7800.0,1259,1259,1
1359,32,1080000.0,1082,1082,544
1360,5,36400.0,887,577,8
1361,6,38500.0,44,44,6
1362,5,5788.8,1549,1549,1
1363,6,23760.0,486,486,4
1364,19,349600.0,1584,1205,92
1365,6,896309.88,476,476,16
1366,1,234.5,249,1012,0
1367,4,84000.0,120,577,1
1368,7,136.65,852,852,1
1369,3,467.16,447,447,7
1370,4,333.66,1544,1544,4
1371,4,32.1,198,577,1
1372,1,269.15,319,319,0
1373,1,31.28,1130,1130,0
1374,3,147.8,452,452,1
1375,5,107250.0,938,938,4
1376,1,79.07,449,449,0
1377,4,86400.0,1040,1224,7
1378,2,65.71,929,577,3
1379,1,328.67,949,949,0
1380,6,16995.44,208,1347,13
1381,25,59649.05,247,577,19
1382,3,247.35,409,409,0
1383,27,269530.0,422,1127,714
1384,5,54503.67,572,572,3
1385,3,334.62,754,577,1
1386,3,8780.0,181,181,1
1387,5,3698.06,247,247,1
1388,2,79.26,1057,1057,0
1389,1,7140.0,1124,1124,0
1390,4,10800.0,247,247,0
1391,7,18839.9,887,577,2
1392,14,35000.0,179,1265,8
1393,8,80.5,967,577,15
1394,3,49.6,852,577,10
1395,2,3965.7,701,577,3
1396,2,730.25,687,577,1
1397,5,46635.28,274,577,1
1398,3,46894.4,120,577,3
1399,15,150413.54,544,544,17
1400,2,15.09,808,577,0
1401,2,5186.45,15,577,1
1402,1,42.83,616,616,0
1403,1,244.12,542,542,0
1404,1,198,935,935,0
1405,4,4719.99,141,577,4
1406,3,43.95,1446,1446,0
1407,26,276480.0,1495,1495,413
1408,7,110500.0,1123,1123,14
1409,3,44428.8,887,577,0
1410,26,988289.1,710,910,407
1411,3,1584.18,620,1123,4
1412,4,48314.0,603,984,1
1413,1,18.39,801,801,0
1414,1,53.62,657,657,0
1415,2,235.8,1190,1190,3
1416,3,33251.74,887,577,1
1417,5,479959.65,1472,1472,5
1418,5,11096.0,1025,1025,0
1419,1,25.19,915,915,0
1420,3,1654.27,1347,1347,1
1421,4,2488.3,1347,1347,0
1422,4,30800.0,1040,1224,1
1423,1,213.58,36,36,0
1424,4,19.26,1269,577,6
1425,3,334.62,1058,577,1
1426,10,277760.0,137,273,11
1427,9,62118.0,373,381,17
1428,14,31856.0,891,840,5
1429,7,118738.0,1338,770,8
1430,5,71760.0,120,577,1
1431,18,48800.0,1054,918,24
1432,2,112.36,1524,1524,0
1433,1,178.93,249,249,0
1434,3,434.02,1026,577,0
1435,4,9560.0,12,12,0
1436,9,31.92,120,577,7
1437,3,745.9,521,577,0
1438,4,65792.91,1472,1472,10
1439,9,120000.0,1533,1123,197
1440,18,665678.77,373,1216,52
1441,4,669.24,827,577,7
1442,6,44000.0,710,710,125
1443,2,867.4,1078,577,1
1444,2,16243.0,887,577,1
1445,2,212.43,887,577,1
1446,8,23000.0,30,30,9
1447,6,174.7,887,577,0
1448,4,29382.0,247,247,1
1449,2,19.35,450,450,1
1450,5,63992.0,887,577,0
1451,4,1639.92,1025,1025,6
1452,4,72856.2,307,1347,4
1453,1,103.16,427,427,0
1454,3,275.02,1549,1549,0
1455,3,162.07,136,136,1
1456,1,40.18,1446,1446,0
1457,1,111.35,623,623,0
1458,3,15187.5,141,1123,0
1459,3,20750.0,1259,1259,1
1460,5,131000.0,1321,273,1
1461,10,9500.0,1563,1563,15
1462,3,48158.6,887,577,2
1463,8,334.62,527,577,8
1464,8,4020.0,555,1532,6
1465,6,243.5,92,92,1
1466,4,9983.0,832,55,4
1467,6,8667.17,1571,1571,2
1468,7,62725.25,1155,577,6
1469,2,208.93,490,577,3
1470,4,6000.0,1458,1458,4
1471,5,147.31,61,577,5
1472,1,5.83,857,857,0
1473,4,765.25,969,969,1
1474,4,556.03,861,861,4
1475,2,423.84,1571,1571,0
1476,9,141120.0,1040,1224,9
1477,1,92.85,343,343,0
1478,2,8590.15,887,577,0
1479,3,8482.89,247,247,1
1480,5,390.79,117,577,3
1481,12,89670.11,1472,1472,20
1482,8,32.1,1307,577,13
1483,2,8750.0,887,577,0
1484,4,13797.24,1549,1549,2
1485,3,41124.41,533,533,0
1486,4,626.3,225,577,3
1487,1,35.75,133,133,0
1488,4,733,210,577,1
1489,4,34196.4,116,577,1
1490,3,334.62,1066,577,1
1491,2,3484.62,426,577,0
1492,1,94.87,110,110,0
1493,7,95844.0,120,577,1
1494,3,669.24,1286,577,2
1495,6,126554.97,1472,1472,2
1496,32,135000.0,888,888,23
1497,2,154.23,887,577,0
1498,3,309.2,1059,1059,1
1499,5,1223.93,1297,1297,0
1500,1,53.87,316,316,0
1501,3,4652.0,1123,1123,3
1502,2,669.24,989,577,0
1503,2,2451.74,887,577,0
1504,3,380,1034,1034,0
1505,6,43635.0,1124,1124,6
1506,6,5584.68,973,1315,4
1507,13,153600.0,244,304,11
1508,3,75.49,1573,577,5
1509,9,52488.0,274,577,8
1510,3,39978.24,1347,1347,3
1511,5,114000.0,1491,396,5
1512,2,20059.7,887,577,0
1513,4,10709.44,1364,1364,0
1514,6,130000.0,581,581,5
1515,3,334.62,574,577,3
1516,4,77.04,330,577,7
1517,4,27.29,495,577,8
1518,8,18900.0,1009,1009,2
1519,2,4542.53,1572,1572,0
1520,19,12848.64,544,544,17
1521,5,31720.0,1412,577,4
1522,2,23420.4,887,577,0
1523,5,5368.26,450,577,3
1524,3,3873.0,1396,577,0
1525,3,486.96,318,318,0
1526,3,10000.0,938,938,0
1527,5,12.84,1425,577,7
1528,2,95614.08,887,577,0
1529,16,594000.0,203,984,10
1530,2,447.4,527,577,0
1531,8,9600.0,1563,1563,1
1532,3,50137.95,887,577,2
1533,3,86400.0,544,544,2
1534,4,334.62,535,577,12
1535,1,133.18,1,1,0
1536,4,25300.0,39,577,2
1537,1,124.08,200,200,0
1538,3,4500.0,120,577,1
1539,1,2613.11,1556,1556,0
1540,5,49307.0,1454,1454,1
1541,4,334.62,484,577,0
1542,9,457798.89,1347,1347,26
1543,4,8426.45,819,819,3
1544,1,35.27,718,718,0
1545,4,5784.0,827,827,3
1546,8,13734.0,827,827,0
1547,3,334.62,527,577,2
1548,15,1195.76,1130,1130,22
1549,8,4260.0,247,247,1
1550,18,13230.0,933,933,11
1551,5,58766.53,1123,1123,5
1552,3,16193.04,887,577,1
1553,5,36000.0,1259,386,0
1554,4,25.68,71,577,0
1555,2,828.4,887,577,1
1556,3,94,1405,1405,5
1557,4,500.51,1544,1544,7
1558,3,4480.32,384,1347,0
1559,3,3909.07,964,964,2
1560,1,134.53,1258,1258,0
1561,2,248.43,1340,1340,0
1562,1,55.69,322,322,0
1563,3,437.79,1409,1409,0
1564,4,1846.81,1302,577,5
1565,1,32.15,421,421,0
1566,4,10858.51,208,1347,6
1567,3,368.49,936,936,0
1568,4,36515.0,671,671,5
1569,6,29633.91,1124,1124,2
1570,6,341135.0,120,577,2
1571,3,257.35,1482,1482,0
1572,1,28.93,1572,1572,0
1573,13,102500.0,246,246,7
1574,1,257.15,948,948,0
1575,18,122340.4,3,1515,13
1576,2,7928.75,887,577,1
1577,3,861,1265,1265,1
1578,10,41010.38,1347,1347,6
1579,4,23.94,680,577,3
1580,3,3960.0,18,18,0
1581,4,38.52,84,577,2
1582,1,24.98,557,557,0
1583,20,55026.02,12,12,34
1584,4,3025.14,533,533,0
1585,4,11492.4,1472,1472,1
1586,3,5401.25,208,1347,1
1587,3,4702.0,150,577,0
1588,5,2451.74,887,577,0
1589,5,48905.54,1571,577,0
1590,4,38316.1,1472,1472,11
1591,5,10765.0,355,577,4
1592,3,669.24,1305,577,5
1593,10,88000.0,1489,1489,1
1594,9,275520.0,603,591,10
1595,5,5680.0,450,450,0
1596,1,375.96,948,948,2
1597,4,7843.14,1082,577,1
1598,33,262305.23,1040,1224,326
1599,2,933.93,887,577,0
1600,2,845,1097,1097,0
1601,2,56.22,1457,577,0
1602,1,127.39,249,1012,0
1603,2,152,1315,1315,0
1604,2,12997.0,1438,1438,1
1605,3,21769.76,208,1347,8
1606,7,6875.0,365,365,7
1607,2,102.94,449,449,3
1608,2,78.13,1549,1549,0
1609,2,77090.4,887,577,0
1610,15,234658.0,828,338,13
1611,4,119200.0,1040,1224,8
1612,5,15000.0,1401,273,1
1613,4,44750.0,1321,273,1
1614,8,16000.0,1067,1067,77
1615,3,669.24,428,577,0
1616,1,8750.0,1224,1224,0
1617,4,763.89,1549,1549,0
1618,17,203300.0,1543,1543,120
1619,3,30157.8,887,577,0
1620,3,193898.16,1082,577,4
1621,5,40500.0,1082,577,2
1622,5,303.53,466,466,1
1623,6,71100.12,1549,1549,1
1624,4,794.44,856,1549,6
1625,3,374.16,791,791,3
1626,1,118.27,1105,1105,0
1627,3,2585.15,593,593,1
1628,16,79280.0,1025,1025,1
1629,3,14310.95,887,577,0
1630,4,26517.12,1211,577,0
1631,5,208500.0,680,680,30
1632,2,24.1,1315,1315,0
1633,10,5937.72,1025,1025,11
1634,3,851.6,887,577,0
1635,2,21.4,238,238,0
1636,4,26758.36,128,273,5
1637,4,1895.04,1415,1415,0
1638,8,142100.27,1472,1472,20
1639,3,203870.4,887,577,2
1640,15,200107.96,307,1347,107
1641,8,81908.87,1571,577,13
1642,1,318.18,232,232,0
1643,2,149.07,247,247,0
1644,5,80000.0,128,128,1
1645,1,123.02,1266,1266,0
1646,8,1720.0,544,544,6
1647,2,1695.0,1315,1315,0
1648,2,352.16,1052,1052,1
1649,2,3625.56,883,577,0
1650,8,228039.4,274,577,8
1651,4,39.9,888,577,1
1652,3,68031.5,544,544,1
1653,19,108911.98,1347,1347,15
1654,4,85654.8,178,178,4
1655,7,67169.15,1155,577,3
1656,3,2273.69,928,577,4
1657,4,774.71,1558,577,0
1658,2,360.17,667,577,0
1659,3,846,1062,1062,3
1660,2,32.1,747,747,0
1661,2,5797.25,887,577,0
1662,7,101274.0,304,304,10
1663,4,20015.0,86,273,2
1664,9,26000.0,425,1005,9
1665,7,2466.2,154,154,3
1666,10,183000.0,1040,1224,113
1667,3,47020.03,1259,1259,3
1668,9,96630.0,304,304,2
1669,6,47812.5,827,577,1
1670,5,39824.59,154,154,8
1671,4,568.4,1114,577,2
1672,4,43691.35,887,577,1
1673,4,950,1575,577,3
1674,1,248.75,344,344,0
1675,5,63420.0,1454,1454,3
1676,12,104365.0,128,128,326
1677,3,18000.0,1557,1557,2
1678,2,377,198,577,4
1679,7,300000.0,1110,1110,12
1680,4,680.55,1472,1472,1
1681,3,39.78,1585,1585,1
1682,3,62,1288,1288,1
1683,5,397.08,1439,577,2
1684,2,915.79,1151,1151,1
1685,1,263,1130,1130,0
1686,1,63.99,801,801,0
1687,5,142560.0,603,577,15
1688,4,1250.0,506,506,0
1689,17,2616594.0,373,198,149
1690,2,756.4,687,577,1
1691,1,69.22,940,940,0
1692,17,272435.58,680,577,35
1693,3,8082.0,1124,1124,0
1694,2,12498.4,887,577,0
1695,2,885.57,774,273,1
1696,4,501.59,1465,1465,0
1697,7,287774.53,1472,1472,10
1698,1,68,1446,1446,0
1699,3,293.26,1294,1364,2
1700,2,2085.0,141,577,3
1701,3,91052.0,1224,1224,0
1702,5,796.51,887,577,0
1703,1,98.8,394,394,0
1704,4,971.93,54,577,1
1705,3,4999.85,36,577,1
1706,5,77.04,32,577,9
1707,5,49429.81,1347,1347,3
1708,1,111.76,1342,1342,0
1709,3,11886.75,255,255,1
1710,14,336178.01,208,683,315
1711,2,33499.9,887,577,0
1712,2,2645.33,439,577,0
1713,3,2400.55,247,247,1
1714,3,113533.79,1472,1472,1
1715,3,151836.92,887,577,0
1716,9,54465.45,743,1347,61
1717,3,3426.28,247,247,1
1718,4,1750.0,1051,273,1
1719,5,742.5,1396,1568,0
1720,1,46.58,1498,1498,0
1721,4,520.86,1042,577,0
1722,2,23.1,702,577,0
1723,4,530.18,704,704,0
1724,4,255000.0,597,204,1
1725,9,234445.0,250,250,10
1726,4,10080.0,281,281,1
1727,8,95105.0,1211,577,4
1728,2,12741.37,887,577,0
1729,3,289.1,1092,1092,0
1730,3,170.98,1290,1290,1
1731,4,177.67,1465,1465,0
1732,6,12994.56,1549,1549,3
1733,2,227.78,936,936,0
1734,4,579.49,201,201,0
1735,3,7610.8,208,1347,4
1736,11,76000.0,51,51,12
1737,17,248496.0,470,470,11
1738,6,140800.0,938,938,15
1739,5,3535.0,1025,1025,6
1740,1,45.58,813,813,0
